filename,hour_of_recording,minute_of_hour,SRWA,observer,notes
SWIFT03_20230128_220100,0,31,F,ER,
SWIFT03_20230128_220100,1,55,F,ER,
SWIFT03_20230128_220100,1,41,F,ER,
SWIFT03_20230128_220100,1,43,F,ER,
SWIFT03_20230128_220100,1,22,F,ER,
SWIFT02_20230119_100030,0,3,F,WG,
SWIFT02_20230119_100030,0,25,F,WG,
SWIFT02_20230119_100030,0,11,F,WG,
SWIFT02_20230119_100030,0,26,F,WG,
SWIFT02_20230119_100030,1,6,F,WG,
SWIFT02_20230119_100030,1,52,F,WG,light wind
SWIFT02_20230119_100030,1,52,NA,WG,duplicate minute
SWIFT02_20230119_100030,1,43,F,WG,light wind and rain
SWIFT02_20230119_100030,1,39,F,WG,light wind and rain
SWIFT02_20230119_080024,0,49,F,WG,
SWIFT02_20230119_080024,0,16,F,WG,
SWIFT02_20230119_080024,0,48,F,WG,
SWIFT02_20230119_080024,0,9,F,WG,
SWIFT02_20230119_080024,1,11,F,WG,
SWIFT02_20230119_080024,1,11,NA,WG,duplicate minute
SWIFT02_20230119_080024,1,12,F,WG,
SWIFT02_20230119_080024,1,14,F,WG,
SWIFT02_20230119_080024,1,24,F,WG,
SWIFT02_20230119_060019,0,8,F,WG,
SWIFT02_20230119_060019,0,22,F,WG,
SWIFT02_20230119_060019,0,20,F,WG,
SWIFT02_20230119_060019,0,52,F,WG,
SWIFT02_20230119_060019,1,11,F,WG,
SWIFT02_20230119_060019,1,21,F,WG,
SWIFT02_20230119_060019,1,27,F,WG,
SWIFT02_20230119_060019,1,36,F,WG,
SWIFT02_20230119_000000,0,59,F,WG,light wind
SWIFT02_20230119_000000,0,27,F,WG,
SWIFT02_20230119_000000,0,18,F,WG,
SWIFT02_20230119_000000,0,8,F,WG,light wind
SWIFT02_20230119_000000,1,20,F,WG,light wind
SWIFT02_20230119_000000,1,59,F,WG,
SWIFT02_20230119_000000,1,45,F,WG,
SWIFT02_20230119_000000,1,30,F,WG,
SWIFT02_20230118_200105,0,53,F,WG,
SWIFT02_20230118_200105,0,31,F,WG,light rain
SWIFT02_20230118_200105,0,30,F,WG,
SWIFT02_20230118_200105,0,7,F,WG,light wind
SWIFT02_20230118_200105,1,56,F,WG,
SWIFT02_20230118_200105,1,52,F,WG,
SWIFT02_20230118_200105,1,34,F,WG,
SWIFT02_20230118_200105,1,25,F,WG,
SWIFT02_20230118_140046,0,8,F,WG,
SWIFT02_20230118_140046,0,25,F,WG,
SWIFT02_20230118_140046,0,34,F,WG,
SWIFT02_20230118_140046,0,20,F,WG,
SWIFT02_20230118_140046,1,25,F,WG,
SWIFT02_20230118_140046,1,52,F,WG,light wind
SWIFT02_20230118_140046,1,17,F,WG,
SWIFT02_20230118_140046,1,48,F,WG,wind
SWIFT02_20230118_120040,0,0,F,WG,
SWIFT02_20230118_120040,0,5,F,WG,
SWIFT02_20230118_120040,0,47,F,WG,
SWIFT02_20230118_120040,0,7,F,WG,
SWIFT02_20230118_120040,1,38,F,WG,light wind
SWIFT02_20230118_120040,1,23,F,WG,light wind
SWIFT02_20230118_120040,1,27,F,WG,
SWIFT02_20230118_120040,1,15,F,WG,
SWIFT02_20230118_040010,0,41,F,WG,
SWIFT02_20230118_040010,0,49,F,WG,
SWIFT02_20230118_040010,0,27,F,WG,
SWIFT02_20230118_040010,0,2,F,WG,
SWIFT02_20230118_040010,1,0,F,WG,
SWIFT02_20230118_040010,1,59,F,WG,
SWIFT02_20230118_040010,1,50,F,WG,
SWIFT02_20230118_040010,1,12,F,WG,light wind
SWIFT02_20230118_020008,0,32,F,WG,wind
SWIFT02_20230118_020008,0,52,F,WG,light wind
SWIFT02_20230118_020008,0,11,F,WG,
SWIFT02_20230118_020008,0,26,F,WG,
SWIFT02_20230118_020008,1,6,F,WG,light wind
SWIFT02_20230118_020008,1,57,F,WG,
SWIFT02_20230118_020008,1,14,F,WG,
SWIFT02_20230118_020008,1,25,F,WG,
SWIFT02_20230118_000000,0,50,F,WG,
SWIFT02_20230118_000000,0,45,F,WG,
SWIFT02_20230118_000000,0,13,F,WG,
SWIFT02_20230118_000000,0,6,F,WG,
SWIFT02_20230118_000000,1,40,F,WG,
SWIFT02_20230118_000000,1,45,F,WG,
SWIFT02_20230118_000000,1,49,F,WG,
SWIFT02_20230118_000000,1,46,F,WG,light wind
,,39,,,
,,47,,,
,,11,,,
,,11,,,
,,15,,,
,,46,,,
,,5,,,
,,58,,,
,,31,,,
,,5,,,
,,59,,,
,,50,,,
,,57,,,
,,51,,,
,,51,,,
,,36,,,
,,16,,,
,,44,,,
,,13,,,
,,25,,,
,,50,,,
,,22,,,
,,6,,,
,,34,,,
,,47,,,
,,14,,,
,,58,,,
,,17,,,
,,7,,,
,,53,,,
,,59,,,
,,26,,,
,,22,,,
,,45,,,
,,38,,,
,,26,,,
,,23,,,
,,5,,,
,,52,,,
,,40,,,
,,46,,,
,,40,,,
,,13,,,
,,55,,,
,,12,,,
,,22,,,
,,57,,,
,,27,,,
,,17,,,
,,34,,,
,,52,,,
,,38,,,
,,54,,,
,,40,,,
,,15,,,
,,57,,,
,,28,,,
,,53,,,
,,26,,,
,,48,,,
,,15,,,
,,32,,,
,,57,,,
,,54,,,
,,5,,,
,,48,,,
,,10,,,
,,52,,,
,,44,,,
,,28,,,
,,20,,,
,,17,,,
,,53,,,
,,11,,,
,,14,,,
,,53,,,
,,25,,,
,,32,,,
,,28,,,
,,3,,,
,,28,,,
,,53,,,
,,5,,,
,,4,,,
,,48,,,
,,45,,,
,,21,,,
,,38,,,
,,39,,,
,,51,,,
,,33,,,
,,50,,,
,,57,,,
,,29,,,
,,41,,,
,,20,,,
,,55,,,
,,2,,,
,,20,,,
,,56,,,
,,42,,,
,,42,,,
,,50,,,
,,4,,,
,,40,,,
,,55,,,
,,0,,,
,,7,,,
,,5,,,
,,43,,,
,,24,,,
,,9,,,
,,23,,,
,,47,,,
,,9,,,
,,19,,,
,,26,,,
,,0,,,
,,41,,,
,,22,,,
,,45,,,
,,44,,,
,,28,,,
,,35,,,
,,56,,,
,,53,,,
,,21,,,
,,19,,,
,,34,,,
,,2,,,
,,36,,,
,,46,,,
,,43,,,
,,34,,,
,,22,,,
,,44,,,
,,26,,,
,,57,,,
,,29,,,
,,48,,,
,,54,,,
,,42,,,
,,39,,,
,,34,,,
,,33,,,
,,56,,,
,,42,,,
,,31,,,
,,0,,,
,,28,,,
,,32,,,
,,59,,,
,,49,,,
,,16,,,
,,36,,,
,,7,,,
,,25,,,
,,56,,,
,,36,,,
,,23,,,
,,55,,,
,,14,,,
,,0,,,
,,23,,,
,,30,,,
,,46,,,
,,22,,,
,,5,,,
,,32,,,
,,39,,,
,,37,,,
,,53,,,
,,12,,,
,,40,,,
,,15,,,
,,24,,,
,,49,,,
,,38,,,
,,30,,,
,,46,,,
,,58,,,
,,23,,,
,,42,,,
,,29,,,
,,28,,,
,,8,,,
,,15,,,
,,19,,,
,,48,,,
,,3,,,
,,2,,,
,,51,,,
,,29,,,
,,19,,,
,,36,,,
,,6,,,
,,24,,,
,,24,,,
,,1,,,
,,49,,,
,,30,,,
,,31,,,
,,37,,,
,,27,,,
,,53,,,
,,24,,,
,,28,,,
,,22,,,
,,20,,,
,,48,,,
,,47,,,
,,33,,,
,,41,,,
,,56,,,
,,2,,,
,,13,,,
,,35,,,
,,0,,,
,,41,,,
,,30,,,
,,59,,,
,,41,,,
,,33,,,
,,33,,,
,,40,,,
,,45,,,
,,56,,,
,,34,,,
,,27,,,
,,55,,,
,,9,,,
,,5,,,
,,43,,,
,,1,,,
,,15,,,
,,20,,,
,,47,,,
,,37,,,
,,30,,,
,,14,,,
,,17,,,
,,7,,,
,,57,,,
,,13,,,
,,7,,,
,,22,,,
,,58,,,
,,22,,,
,,20,,,
,,35,,,
,,11,,,
,,59,,,
,,20,,,
,,14,,,
,,52,,,
,,4,,,
,,18,,,
,,36,,,
,,21,,,
,,41,,,
,,33,,,
,,32,,,
,,13,,,
,,25,,,
,,29,,,
,,0,,,
,,39,,,
,,23,,,
,,50,,,
,,8,,,
,,23,,,
,,21,,,
,,26,,,
,,51,,,
,,54,,,
,,14,,,
,,54,,,
,,16,,,
,,50,,,
,,38,,,
,,27,,,
,,26,,,
,,10,,,
,,47,,,
,,18,,,
,,23,,,
,,20,,,
,,7,,,
,,8,,,
,,42,,,
,,12,,,
,,26,,,
,,24,,,
,,6,,,
,,42,,,
,,19,,,
,,7,,,
,,14,,,
,,20,,,
,,21,,,
,,41,,,
,,10,,,
,,34,,,
,,19,,,
,,55,,,
,,36,,,
,,47,,,
,,8,,,
,,29,,,
,,52,,,
,,34,,,
,,38,,,
,,3,,,
,,12,,,
,,57,,,
,,21,,,
,,15,,,
,,9,,,
,,25,,,
,,23,,,
,,3,,,
,,25,,,
,,54,,,
,,8,,,
,,35,,,
,,47,,,
,,45,,,
,,41,,,
,,21,,,
,,0,,,
,,58,,,
,,25,,,
,,8,,,
,,34,,,
,,14,,,
,,56,,,
,,35,,,
,,5,,,
,,30,,,
,,39,,,
,,53,,,
,,17,,,
,,29,,,
,,48,,,
,,50,,,
,,33,,,
,,44,,,
,,0,,,
,,44,,,
,,43,,,
,,40,,,
,,32,,,
,,51,,,
,,29,,,
,,25,,,
,,17,,,
,,22,,,
,,42,,,
,,37,,,
,,59,,,
,,37,,,
,,12,,,
,,59,,,
,,11,,,
,,18,,,
,,9,,,
,,33,,,
,,50,,,
,,42,,,
,,39,,,
,,48,,,
,,6,,,
,,35,,,
,,29,,,
,,12,,,
,,54,,,
,,40,,,
,,47,,,
,,4,,,
,,17,,,
,,48,,,
,,29,,,
,,7,,,
,,2,,,
,,55,,,
,,19,,,
,,25,,,
,,40,,,
,,38,,,
,,1,,,
,,2,,,
,,31,,,
,,53,,,
,,22,,,
,,30,,,
,,52,,,
,,37,,,
,,14,,,
,,24,,,
,,45,,,
,,17,,,
,,11,,,
,,2,,,
,,35,,,
,,22,,,
,,1,,,
,,13,,,
,,9,,,
,,29,,,
,,17,,,
,,55,,,
,,11,,,
,,4,,,
,,2,,,
,,50,,,
,,4,,,
,,44,,,
,,52,,,
,,17,,,
,,20,,,
,,22,,,
,,34,,,
,,59,,,
,,20,,,
,,29,,,
,,52,,,
,,12,,,
,,57,,,
,,17,,,
,,1,,,
,,27,,,
,,54,,,
,,42,,,
,,26,,,
,,20,,,
,,14,,,
,,48,,,
,,12,,,
,,38,,,
,,0,,,
,,3,,,
,,17,,,
,,36,,,
,,19,,,
,,6,,,
,,14,,,
,,7,,,
,,40,,,
,,35,,,
,,17,,,
,,53,,,
,,46,,,
,,36,,,
,,44,,,
,,39,,,
,,59,,,
,,54,,,
,,13,,,
,,57,,,
,,55,,,
,,51,,,
,,13,,,
,,53,,,
,,45,,,
,,41,,,
,,5,,,
,,11,,,
,,44,,,
,,34,,,
,,43,,,
,,27,,,
,,43,,,
,,41,,,
,,27,,,
,,25,,,
,,27,,,
,,39,,,
,,1,,,
,,32,,,
,,48,,,
,,19,,,
,,13,,,
,,48,,,
,,11,,,
,,14,,,
,,40,,,
,,12,,,
,,33,,,
,,14,,,
,,22,,,
,,38,,,
,,24,,,
,,56,,,
,,22,,,
,,47,,,
,,25,,,
,,42,,,
,,29,,,
,,34,,,
,,23,,,
,,15,,,
,,48,,,
,,3,,,
,,48,,,
,,3,,,
,,59,,,
,,20,,,
,,36,,,
,,17,,,
,,41,,,
,,41,,,
,,37,,,
,,6,,,
,,22,,,
,,6,,,
,,22,,,
,,1,,,
,,51,,,
,,4,,,
,,42,,,
,,11,,,
,,5,,,
,,31,,,
,,14,,,
,,23,,,
,,49,,,
,,44,,,
,,39,,,
,,53,,,
,,43,,,
,,13,,,
,,38,,,
,,30,,,
,,42,,,
,,47,,,
,,21,,,
,,48,,,
,,35,,,
,,2,,,
,,24,,,
,,48,,,
,,2,,,
,,7,,,
,,8,,,
,,29,,,
,,25,,,
,,42,,,
,,59,,,
,,43,,,
,,37,,,
,,58,,,
,,3,,,
,,22,,,
,,57,,,
,,23,,,
,,42,,,
,,30,,,
,,16,,,
,,23,,,
,,50,,,
,,30,,,
,,38,,,
,,41,,,
,,39,,,
,,37,,,
,,18,,,
,,3,,,
,,51,,,
,,37,,,
,,57,,,
,,33,,,
,,54,,,
,,28,,,
,,12,,,
,,10,,,
,,22,,,
,,37,,,
,,33,,,
,,19,,,
,,1,,,
,,19,,,
,,31,,,
,,25,,,
,,42,,,
,,22,,,
,,21,,,
,,47,,,
,,45,,,
,,3,,,
,,7,,,
,,46,,,
,,36,,,
,,54,,,
,,57,,,
,,15,,,
,,38,,,
,,54,,,
,,11,,,
,,15,,,
,,13,,,
,,23,,,
,,29,,,
,,12,,,
,,12,,,
,,19,,,
,,58,,,
,,19,,,
,,27,,,
,,40,,,
,,31,,,
,,45,,,
,,7,,,
,,5,,,
,,29,,,
,,19,,,
,,6,,,
,,17,,,
,,27,,,
,,48,,,
,,7,,,
,,32,,,
,,22,,,
,,47,,,
,,56,,,
,,33,,,
,,25,,,
,,53,,,
,,18,,,
,,28,,,
,,7,,,
,,9,,,
,,19,,,
,,16,,,
,,14,,,
,,33,,,
,,44,,,
,,14,,,
,,57,,,
,,59,,,
,,28,,,
,,37,,,
,,6,,,
,,10,,,
,,5,,,
,,5,,,
,,2,,,
,,6,,,
,,21,,,
,,24,,,
,,59,,,
,,9,,,
,,58,,,
,,37,,,
,,49,,,
,,3,,,
,,9,,,
,,24,,,
,,7,,,
,,18,,,
,,57,,,
,,2,,,
,,37,,,
,,18,,,
,,25,,,
,,8,,,
,,20,,,
,,13,,,
,,34,,,
,,13,,,
,,11,,,
,,56,,,
,,14,,,
,,16,,,
,,40,,,
,,50,,,
,,58,,,
,,1,,,
,,1,,,
,,35,,,
,,37,,,
,,5,,,
,,21,,,
,,22,,,
,,19,,,
,,42,,,
,,18,,,
,,53,,,
,,24,,,
,,4,,,
,,14,,,
,,42,,,
,,29,,,
,,42,,,
,,37,,,
,,35,,,
,,45,,,
,,53,,,
,,44,,,
,,26,,,
,,51,,,
,,14,,,
,,26,,,
,,52,,,
,,18,,,
,,52,,,
,,44,,,
,,3,,,
,,32,,,
,,20,,,
,,12,,,
,,1,,,
,,13,,,
,,18,,,
,,43,,,
,,22,,,
,,49,,,
,,27,,,
,,47,,,
,,21,,,
,,34,,,
,,22,,,
,,46,,,
,,57,,,
,,5,,,
,,30,,,
,,30,,,
,,55,,,
,,44,,,
,,25,,,
,,46,,,
,,46,,,
,,23,,,
,,40,,,
,,30,,,
,,49,,,
,,33,,,
,,37,,,
,,31,,,
,,24,,,
,,1,,,
,,47,,,
,,47,,,
,,31,,,
,,15,,,
,,21,,,
,,41,,,
,,18,,,
,,59,,,
,,36,,,
,,40,,,
,,47,,,
,,22,,,
,,49,,,
,,14,,,
,,54,,,
,,38,,,
,,34,,,
,,28,,,
,,41,,,
,,45,,,
,,20,,,
,,5,,,
,,14,,,
,,53,,,
,,6,,,
,,9,,,
,,41,,,
,,12,,,
,,35,,,
,,23,,,
,,12,,,
,,27,,,
,,26,,,
,,28,,,
,,29,,,
,,31,,,
,,25,,,
,,59,,,
,,42,,,
,,52,,,
,,6,,,
,,14,,,
,,31,,,
,,23,,,
,,4,,,
,,2,,,
,,10,,,
,,54,,,
,,46,,,
,,25,,,
,,57,,,
,,28,,,
,,23,,,
,,14,,,
,,25,,,
,,6,,,
,,57,,,
,,23,,,
,,52,,,
,,50,,,
,,31,,,
,,22,,,
,,35,,,
,,22,,,
,,25,,,
,,45,,,
,,32,,,
,,52,,,
,,8,,,
,,57,,,
,,57,,,
,,55,,,
,,12,,,
,,42,,,
,,11,,,
,,42,,,
,,31,,,
,,7,,,
,,22,,,
,,45,,,
,,50,,,
,,27,,,
,,11,,,
,,54,,,
,,25,,,
,,13,,,
,,54,,,
,,28,,,
,,10,,,
,,32,,,
,,57,,,
,,50,,,
,,46,,,
,,55,,,
,,36,,,
,,3,,,
,,57,,,
,,48,,,
,,38,,,
,,32,,,
,,46,,,
,,34,,,
,,27,,,
,,43,,,
,,7,,,
,,28,,,
,,25,,,
,,37,,,
,,16,,,
,,33,,,
,,50,,,
,,21,,,
,,18,,,
,,43,,,
,,58,,,
,,20,,,
,,43,,,
,,1,,,
,,12,,,
,,39,,,
,,37,,,
,,5,,,
,,5,,,
,,0,,,
,,52,,,
,,50,,,
,,12,,,
,,36,,,
,,13,,,
,,57,,,
,,18,,,
,,40,,,
,,35,,,
,,42,,,
,,52,,,
,,11,,,
,,8,,,
,,36,,,
,,16,,,
,,10,,,
,,39,,,
,,21,,,
,,10,,,
,,18,,,
,,8,,,
,,26,,,
,,4,,,
,,14,,,
,,41,,,
,,45,,,
,,54,,,
,,4,,,
,,49,,,
,,50,,,
,,54,,,
,,16,,,
,,33,,,
,,53,,,
,,40,,,
,,13,,,
,,34,,,
,,46,,,
,,59,,,
,,37,,,
,,2,,,
,,38,,,
,,23,,,
,,11,,,
,,49,,,
,,45,,,
,,39,,,
,,20,,,
,,42,,,
,,56,,,
,,52,,,
,,7,,,
,,8,,,
,,19,,,
,,41,,,
,,15,,,
,,46,,,
,,59,,,
,,54,,,
,,12,,,
,,34,,,
,,12,,,
,,8,,,
,,11,,,
,,59,,,
,,3,,,
,,56,,,
,,23,,,
,,14,,,
,,6,,,
,,59,,,
,,46,,,
,,38,,,
,,35,,,
,,51,,,
,,48,,,
,,6,,,
,,41,,,
,,29,,,
,,52,,,
,,11,,,
,,5,,,
,,32,,,
,,0,,,
,,3,,,
,,51,,,
,,3,,,
,,28,,,
,,32,,,
,,47,,,
,,6,,,
,,45,,,
,,50,,,
,,5,,,
,,2,,,
,,20,,,
,,8,,,
,,26,,,
,,17,,,
,,41,,,
,,2,,,
,,11,,,
,,28,,,
,,54,,,
,,44,,,
,,35,,,
,,33,,,
,,22,,,
,,0,,,
,,31,,,
,,17,,,
,,24,,,
,,52,,,
,,51,,,
,,24,,,
,,15,,,
,,17,,,
,,27,,,
,,51,,,
,,48,,,
,,29,,,
,,56,,,
,,58,,,
,,26,,,
,,36,,,
,,27,,,
,,59,,,
,,8,,,
,,59,,,
,,16,,,
,,26,,,
,,48,,,
,,29,,,
,,15,,,
,,13,,,
,,7,,,
,,45,,,
,,0,,,
,,4,,,
,,32,,,
,,16,,,
,,48,,,
,,58,,,
,,38,,,
,,34,,,
,,29,,,
,,7,,,
,,19,,,
,,15,,,
,,45,,,
,,6,,,
,,4,,,
,,55,,,
,,25,,,
,,8,,,
,,28,,,
,,2,,,
,,26,,,
,,43,,,
,,3,,,
,,23,,,
,,56,,,
,,6,,,
,,35,,,
,,7,,,
,,7,,,
,,53,,,
,,55,,,
,,34,,,
,,33,,,
,,26,,,
,,16,,,
,,44,,,
,,9,,,
,,34,,,
,,48,,,
,,38,,,
,,47,,,
,,6,,,
,,29,,,
,,45,,,
,,43,,,
,,38,,,
,,37,,,
,,38,,,
,,12,,,
,,21,,,
,,6,,,
,,55,,,
,,4,,,
,,14,,,
,,3,,,
,,3,,,
,,4,,,
,,1,,,
,,51,,,
,,15,,,
,,29,,,
,,13,,,
,,38,,,
,,8,,,
,,16,,,
,,10,,,
,,20,,,
,,7,,,
,,44,,,
,,5,,,
,,56,,,
,,4,,,
,,19,,,
,,47,,,
,,26,,,
,,36,,,
,,52,,,
,,41,,,
,,41,,,
,,9,,,
,,32,,,
,,55,,,
,,22,,,
,,13,,,
,,54,,,
,,46,,,
,,59,,,
,,58,,,
,,29,,,
,,11,,,
,,57,,,
,,23,,,
,,6,,,
,,43,,,
,,32,,,
,,4,,,
,,35,,,
,,4,,,
,,55,,,
,,19,,,
,,16,,,
,,59,,,
,,18,,,
,,5,,,
,,22,,,
,,52,,,
,,49,,,
,,59,,,
,,55,,,
,,16,,,
,,16,,,
,,5,,,
,,20,,,
,,18,,,
,,46,,,
,,56,,,
,,36,,,
,,6,,,
,,33,,,
,,48,,,
,,57,,,
,,36,,,
,,30,,,
,,20,,,
,,10,,,
,,39,,,
,,7,,,
,,57,,,
,,58,,,
,,48,,,
,,56,,,
,,10,,,
,,3,,,
,,22,,,
,,25,,,
,,4,,,
,,25,,,
,,37,,,
,,37,,,
,,13,,,
,,21,,,
,,2,,,
,,54,,,
,,10,,,
,,31,,,
,,34,,,
,,8,,,
,,4,,,
,,43,,,
,,51,,,
,,21,,,
,,31,,,
,,42,,,
,,42,,,
,,31,,,
,,53,,,
,,43,,,
,,39,,,
,,0,,,
,,54,,,
,,36,,,
,,48,,,
,,33,,,
,,33,,,
,,58,,,
,,33,,,
,,54,,,
,,14,,,
,,57,,,
,,20,,,
,,24,,,
,,44,,,
,,8,,,
,,47,,,
,,8,,,
,,9,,,
,,6,,,
,,1,,,
,,49,,,
,,9,,,
,,23,,,
,,26,,,
,,51,,,
,,9,,,
,,5,,,
,,21,,,
,,37,,,
,,58,,,
,,25,,,
,,8,,,
,,13,,,
,,34,,,
,,16,,,
,,49,,,
,,25,,,
,,24,,,
,,59,,,
,,32,,,
,,25,,,
,,15,,,
,,19,,,
,,43,,,
,,44,,,
,,19,,,
,,21,,,
,,37,,,
,,25,,,
,,22,,,
,,42,,,
,,2,,,
,,29,,,
,,58,,,
,,48,,,
,,51,,,
,,12,,,
,,0,,,
,,31,,,
,,15,,,
,,4,,,
,,47,,,
,,54,,,
,,55,,,
,,3,,,
,,5,,,
,,43,,,
,,27,,,
,,1,,,
,,32,,,
,,55,,,
,,57,,,
,,5,,,
,,24,,,
,,53,,,
,,24,,,
,,50,,,
,,8,,,
,,41,,,
,,42,,,
,,4,,,
,,21,,,
,,16,,,
,,27,,,
,,53,,,
,,19,,,
,,48,,,
,,48,,,
,,13,,,
,,48,,,
,,21,,,
,,26,,,
,,22,,,
,,59,,,
,,38,,,
,,39,,,
,,46,,,
,,59,,,
,,17,,,
,,1,,,
,,50,,,
,,15,,,
,,29,,,
,,49,,,
,,33,,,
,,8,,,
,,46,,,
,,22,,,
,,3,,,
,,42,,,
,,30,,,
,,21,,,
,,46,,,
,,25,,,
,,40,,,
,,12,,,
,,16,,,
,,16,,,
,,49,,,
,,2,,,
,,6,,,
,,47,,,
,,14,,,
,,16,,,
,,30,,,
,,59,,,
,,5,,,
,,48,,,
,,23,,,
,,43,,,
,,9,,,
,,38,,,
,,56,,,
,,28,,,
,,9,,,
,,52,,,
,,46,,,
,,52,,,
,,12,,,
,,49,,,
,,30,,,
,,8,,,
,,25,,,
,,9,,,
,,43,,,
,,3,,,
,,52,,,
,,27,,,
,,34,,,
,,32,,,
,,59,,,
,,2,,,
,,51,,,
,,42,,,
,,51,,,
,,3,,,
,,24,,,
,,53,,,
,,45,,,
,,1,,,
,,9,,,
,,52,,,
,,12,,,
,,50,,,
,,42,,,
,,33,,,
,,55,,,
,,8,,,
,,41,,,
,,30,,,
,,52,,,
,,29,,,
,,13,,,
,,17,,,
,,58,,,
,,26,,,
,,13,,,
,,26,,,
,,49,,,
,,51,,,
,,54,,,
,,4,,,
,,56,,,
,,4,,,
,,41,,,
,,46,,,
,,35,,,
,,22,,,
,,14,,,
,,19,,,
,,3,,,
,,12,,,
,,27,,,
,,25,,,
,,41,,,
,,12,,,
,,51,,,
,,16,,,
,,10,,,
,,17,,,
,,37,,,
,,22,,,
,,16,,,
,,16,,,
,,44,,,
,,56,,,
,,34,,,
,,32,,,
,,49,,,
,,37,,,
,,34,,,
,,5,,,
,,40,,,
,,47,,,
,,49,,,
,,46,,,
,,24,,,
,,2,,,
,,50,,,
,,44,,,
,,17,,,
,,35,,,
,,5,,,
,,8,,,
,,43,,,
,,34,,,
,,45,,,
,,58,,,
,,50,,,
,,29,,,
,,8,,,
,,55,,,
,,30,,,
,,44,,,
,,37,,,
,,2,,,
,,32,,,
,,41,,,
,,40,,,
,,2,,,
,,35,,,
,,1,,,
,,47,,,
,,34,,,
,,16,,,
,,53,,,
,,10,,,
,,31,,,
,,45,,,
,,25,,,
,,27,,,
,,58,,,
,,21,,,
,,49,,,
,,36,,,
,,47,,,
,,42,,,
,,48,,,
,,31,,,
,,26,,,
,,2,,,
,,16,,,
,,47,,,
,,42,,,
,,51,,,
,,40,,,
,,10,,,
,,26,,,
,,38,,,
,,47,,,
,,26,,,
,,22,,,
,,39,,,
,,7,,,
,,22,,,
,,42,,,
,,23,,,
,,53,,,
,,43,,,
,,28,,,
,,34,,,
,,16,,,
,,4,,,
,,44,,,
,,33,,,
,,28,,,
,,7,,,
,,34,,,
,,28,,,
,,37,,,
,,19,,,
,,38,,,
,,58,,,
,,7,,,
,,7,,,
,,40,,,
,,53,,,
,,55,,,
,,58,,,
,,55,,,
,,59,,,
,,3,,,
,,28,,,
,,56,,,
,,10,,,
,,2,,,
,,32,,,
,,29,,,
,,57,,,
,,14,,,
,,5,,,
,,37,,,
,,25,,,
,,54,,,
,,28,,,
,,45,,,
